PRODUCTION DATE,Field Name,WELL_BORE_CODE,N_WELL_BORE_CODE,WellBore Name,FLOW_KIND,WELL_TYPE,Downhole Pressure (PSI),Downhole Temperature (Kelvin),Average Tubing Pressure,Annulus Pressure (PSI),AVG WHP (PSI),Choke Size,Oil Production (stb/day),Gas Volume (scf/day),Water Production (stb/day)
2016-04-02,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,399.8439857,310.5703223,399.8439857,0.632815417,3180.6983949377686,2522997.473045,3008.426565179878
2016-04-02,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3885.020181,372.7343233,3468.496307,321.9999261,416.5238734,1.648543125,2286.8487943148416,1880397.781704,8073.079815294319
2016-04-02,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3233.670272,381.2075237,2851.123684,0.0,382.5465883,10.68064021,15241.196859487138,12197665.437545,5286.844285569931
2016-04-02,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3535.814922,378.8402979,3109.144278,328.5881854,426.6706442,2.675194375,14828.520910788644,11863079.743215,17838.010571045437
2016-04-03,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,397.169787,310.8847246,397.169787,0.585142083,1877.3803649256095,1573225.480406,25691.142199780865
2016-04-03,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3883.07168,372.7295415,3468.965932,321.9577191,414.1057477,1.625163333,5071.077995963001,4008759.814583,5492.633006439068
2016-04-03,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3216.289554,381.1939379,2843.922286,0.0,372.3672681,9.909726875,19294.53956406632,16211718.248019,11295.349581659684
2016-04-03,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3535.875206,378.8463665,3110.964657,328.8958815,424.9105496,2.689170833,18773.14488290111,15568620.511886,6017.112642935084
2016-04-03,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,4059.829045,375.74752,3078.417135,15.854735,981.41191,52.24241,1745.818316623418,1531635.045925,24213.884425448214
2016-04-04,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,393.7469532,311.601668,393.7469532,0.63645875,4545.752844100442,3501425.541658,1144.0204953050684
2016-04-04,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3532.442869,378.8510758,3111.650773,329.5466838,420.7920965,2.689240208,17716.80048012243,14802050.491007,4309.212806397727
2016-04-04,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3878.592089,372.7298198,3468.07929,322.6522811,410.5127988,1.66025875,2131.903974317849,1794769.817006,25973.15589398123
2016-04-04,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,4080.44297,375.68376,3101.96499,15.454825,978.47798,51.8693,3314.643174523992,2745937.274429,11533.047135806222
2016-04-04,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3201.306327,381.1919481,2837.141645,0.0,364.1646816,9.197132292,20070.668725592797,16594956.464665,3371.1412777839423
2016-04-05,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3532.236048,378.8544919,3113.746427,328.5894421,418.4896203,2.693087708,19461.018536700154,16191176.184227,10834.530715211553
2016-04-05,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,392.0554829,310.5013053,392.0554829,0.689745625,3948.228654169741,3178131.203997,15846.03610271914
2016-04-05,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3876.208386,372.7319823,3468.458852,321.8476308,407.7495338,1.635178333,3936.531290107914,3347555.223788,16152.141665401414
2016-04-05,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3171.909003,381.2278108,2804.462237,0.0,367.4467656,9.101047292,20938.629204551973,17272609.740040,4012.9175804485844
2016-04-05,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,4099.145505,375.62564,3123.36728,15.17135,975.778225,51.30329,3282.3533574006665,2690993.379143,8667.411104125576
2016-04-06,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3998.89469,372.6484033,3486.654216,311.6356642,512.2404735,8.745248891,4783.747869049677,3985919.147104,8446.98609125462
2016-04-06,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3167.347975,381.0066372,2796.037858,0.0,371.3101167,9.829701291,15012.217308285382,12037762.879005,5339.24890952666
2016-04-06,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3738.3229,376.4591727,2717.901922,18.01949844,1020.420978,54.25429788,4807.8977234655085,3896654.311196,7996.575641260773
2016-04-06,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3609.909753,378.7597638,3179.990376,324.3876055,429.9193775,3.362202959,17783.047548293966,14788204.895518,4315.26058920441
2016-04-06,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,412.5287025,305.367578,412.5287025,1.933604293,2492.5194358929366,1924449.726830,5298.317916035644
2016-04-07,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.9552422,311.0950139,383.9552422,0.47247125,1881.6560241217364,1569452.832250,25741.59429758954
2016-04-07,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3906.063571,372.7003573,3471.561743,319.828098,434.5018283,3.902156667,2864.8517285974685,2193257.934623,4825.070187305803
2016-04-07,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3542.20107,378.8715435,3125.802591,329.5228252,416.3984786,2.72807375,14837.266150938043,11996054.161438,17843.64467203623
2016-04-07,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3308.887675,377.96853,2771.48737,0.0,537.400305,14.37016,19242.61784398188,16049249.816713,10471.751162774208
2016-04-07,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3407.245836,379.6508781,2912.03059,218.3417703,495.2152466,11.35757896,4741.354930646118,3884307.219486,7945.8365064872505
2016-04-08,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3865.904169,372.7385654,3464.837265,323.6704258,401.0669036,1.798984375,2284.48493438769,1870432.432705,8072.291532202378
2016-04-08,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3530.248113,378.892055,3120.504137,330.3893422,409.7439755,2.716276042,18805.37000841827,15576353.299957,6072.662928441489
2016-04-08,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3407.20594,376.77807,3250.322755,0.0,156.883185,4.90338,18843.95998846377,15940344.959384,3761.835086274589
2016-04-08,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3366.16952,379.7822623,2974.231605,319.0537769,391.9379151,1.533795833,1737.6133930669919,1556504.937221,24254.737463955847
2016-04-08,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,380.8129321,312.0459813,380.8129321,0.435419167,3553.107836451101,2967216.652898,2685.5568830751004
2016-04-09,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3337.845471,379.7785642,2958.593986,330.3308981,379.2514845,1.153158333,3345.1554386170196,2751520.353392,11701.057118935969
2016-04-09,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3478.77214,376.18249,3437.88852,0.0,40.88362,3.85631,12894.393252137594,10227953.398443,11189.42888231215
2016-04-09,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3534.889711,378.8945631,3126.096446,328.9753233,408.7932649,2.674303958,18868.553666671054,15459336.334981,5993.418199291197
2016-04-09,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.5420556,311.0081558,383.5420556,0.744283333,4635.198029730669,3755938.238676,6588.526829259754
2016-04-09,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3866.564417,372.7397673,3467.635409,322.0136951,398.9290085,1.66963125,2124.9445420564575,1776471.700070,25934.990388911916
2016-04-10,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3318.458152,379.7425358,2943.653153,326.6924947,374.8049991,0.926383333,3254.2961819867537,2633742.865621,8602.295245221043
2016-04-10,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3550.893835,375.77845,3425.23002,0.0,125.663815,0.06811,22239.301012928114,17967741.657550,2694.1594024249716
2016-04-10,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3540.388491,378.8979546,3132.487711,327.7227439,407.9007808,2.635089792,19489.145954914307,16285941.559057,10840.744667146628
2016-04-10,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.1676566,309.6843965,383.1676566,0.728969583,3905.216624493373,3161552.655924,15830.27742715222
2016-04-10,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3865.738975,372.7493254,3466.763654,321.207042,398.9753209,1.6862725,3836.0657785884478,3274662.477356,16396.888418801
2016-04-11,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3299.890929,379.7014817,2922.252032,318.8995966,377.6388972,0.828785208,1751.380416616615,1505366.643947,23997.674969214124
2016-04-11,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3616.414695,375.28199,3508.245275,0.0,108.16942,0.21636,13660.07752908911,10760594.858016,7284.274723715481
2016-04-11,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,381.8093298,311.1585631,381.8093298,0.619714583,3967.6192706203283,3048854.213970,2895.1987755290465
2016-04-11,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3544.416993,378.8993633,3136.828902,329.5251996,407.5880914,2.607066458,18903.075223494445,15585632.041648,6052.682324249216
2016-04-11,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3865.051611,372.7397971,3465.598778,323.0523361,399.4528331,1.708362292,2292.243100125891,1888995.961289,8171.491288937056
2016-04-12,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3864.468633,372.73801,3465.153903,323.1064514,399.3147297,1.703339792,3047.4666603110686,2468032.215331,5062.517412252197
2016-04-12,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3201.956171,379.7502825,2828.538559,371.3308655,373.4176119,0.834491875,3297.9437921387444,2737361.930679,11894.15313055647
2016-04-12,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3548.272555,378.9000277,3141.46447,329.2669516,406.808085,2.553198542,17771.998894625343,14854210.938918,4389.606395622059
2016-04-12,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3674.451525,374.86992,3580.992645,0.0,93.45888,0.78385,15875.94146785013,13300684.726065,5986.736051288409
2016-04-12,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.031852,310.455144,383.031852,0.709766667,1857.9751674061765,1570662.193667,25695.119955565708
2016-04-13,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.4089456,309.4090294,383.4089456,0.727208125,2491.8461425414926,1983130.252620,6792.78539670444
2016-04-13,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3177.961728,379.7255179,2800.771159,360.4918678,377.1905693,1.0256775,3154.9231177073802,2594132.063943,8664.379904582203
2016-04-13,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3863.809124,372.7397179,3464.49096,323.2536656,399.3181644,1.696393958,2116.270216520966,1797061.733685,25887.75008092431
2016-04-13,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3726.351085,374.65901,3623.292915,0.0,103.05817,0.49567,14909.606886119787,12077456.885170,5290.248784766607
2016-04-13,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3550.160881,378.9027394,3143.501889,328.1908431,406.6589918,2.5333325,18895.59648679597,15521828.842327,5727.27171019169
2016-04-14,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3550.927599,378.9064708,3144.497154,329.4832946,406.4304446,2.5123825,14897.429377307823,12059289.667325,17821.71886134504
2016-04-14,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3863.149344,372.7487775,3463.539682,324.2747043,399.6096627,1.7078375,4831.027333197056,3985325.411214,8117.400285919601
2016-04-14,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3176.271346,379.6945098,2792.177076,342.2654131,384.09427,1.500990208,4768.547714412143,3875514.599017,7596.19784449851
2016-04-14,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3774.113215,374.52176,3661.417765,0.0,112.69545,0.24915,16068.457769201577,13547517.525125,10509.840249364699
2016-04-14,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,378.8775114,310.1814353,378.8775114,0.400061458,4594.853356156109,3781070.316160,6575.2636399451285
2016-04-15,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,379.474138,308.9451381,379.474138,0.4322625,2571.0873233952425,2045282.374818,7652.202304490355
2016-04-15,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3551.668383,378.91021,3145.379455,328.2602981,406.2889276,2.498848125,19518.59068265246,16298455.748280,10812.695915746655
2016-04-15,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3818.23599,374.41892,3698.417125,0.0,119.818865,0.07714,17928.061173152386,14236627.015140,7231.403973039088
2016-04-15,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3862.409639,372.7494673,3462.978864,323.4534756,399.430775,1.691649375,1566.795441656981,1273964.381581,6286.119326722155
2016-04-15,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3188.955139,379.6571379,2796.732118,319.1819539,392.2230214,1.808312708,1713.527652559504,1542228.165730,24092.692232783145
2016-04-16,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3861.898943,372.7565913,3462.587868,323.3504501,399.3110745,1.694770208,2126.1536874454764,1797184.752884,25811.33353257412
2016-04-16,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,379.0175421,308.23114,379.0175421,0.422107708,4677.187391037103,3681269.632334,2379.348505856137
2016-04-16,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3634.18649,378.9171485,3164.529685,325.8233779,469.6568053,7.011909952,18755.888615653374,15549957.933910,6212.354314826874
2016-04-16,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3176.868308,379.6530546,2783.506915,317.458073,393.3613922,1.463591042,3135.6191369704934,2579186.349229,8564.275053017926
2016-04-16,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3859.144115,374.32,3733.36082,0.0,125.783295,0.06803,17380.390432092943,13972475.563891,7707.0375697198215
2016-04-17,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3152.019933,379.6570398,2762.271152,323.912748,389.7487806,1.587248542,4734.709854774648,3821258.317867,7744.75052840576
2016-04-17,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3855.440111,372.7697438,3461.251521,323.1695958,394.18859,1.696082708,2303.260474492022,1902708.125091,8280.739323817428
2016-04-17,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,4290.411235,377.16374,3507.7588,178.94914,782.652435,45.72738,14972.01586985163,12079165.693238,17625.21982013566
2016-04-17,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,376.469158,309.2672194,376.469158,0.596532292,1915.7710052017562,1620419.491484,25199.963499416255
2016-04-17,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,3918.893105,374.34807,3824.670075,0.0,94.22303,2.64528,16172.686883338922,13496318.350482,10574.942209703915
2016-04-18,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,4014.599775,374.38102,3815.74721,0.0,198.852565,4.12,14863.968201153828,12044563.833492,5223.225393438087
2016-04-18,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3869.125909,372.7686796,3461.973265,322.5111508,407.1526443,2.36883875,4398.958135145201,4193394.882462,5299.74490237989
2016-04-18,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3166.859435,379.6246821,2775.896772,306.662527,390.9626632,1.426344167,3292.4625543452275,2685872.721586,12777.336985170205
2016-04-18,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,4136.094202,377.663498,3606.225365,278.759499,529.8688372,11.63112826,20348.586871632593,17050792.707454,3919.8022618809514
2016-04-18,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,380.7831346,309.5187068,380.7831346,0.662437917,4620.827647604014,3777769.867836,6556.033495555502
2016-04-19,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3893.665621,372.7455717,3462.613443,320.5053598,431.0521786,3.927927083,3838.2639652489006,3292008.654574,16380.199497625883
2016-04-19,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3927.536277,377.6966271,3512.241677,325.3421882,415.2945997,2.7908875,18369.247113176592,15528919.759025,3318.088993882852
2016-04-19,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,4090.52801,374.32754,3966.179055,0.0,124.348955,1.86628,13875.54471241023,10862861.728230,6969.754189807712
2016-04-19,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3163.050617,379.6225804,2769.967205,304.521889,393.0834121,1.474187292,1816.4413036429978,1536053.412037,23795.737649258015
2016-04-19,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,379.938866,307.7581047,379.938866,0.501060625,3907.997736394032,3144587.460394,15906.1112989101
2016-04-20,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3857.71694,372.7711783,3458.613261,324.4569451,399.1036792,1.712402292,2301.690565153543,1903337.333051,8275.105845077655
2016-04-20,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3159.633378,379.6210319,2766.010756,310.5012238,393.6226218,1.509297708,3313.5782689511975,2883408.396473,15730.94102824991
2016-04-20,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,4133.888665,374.28142,3868.824895,0.0,265.06377,7.41391,15626.13648927825,13143182.468383,6206.995039075009
2016-04-20,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,380.1948968,308.3500491,380.1948968,0.531274167,4661.8450405932335,3799526.242540,6625.834509141041
2016-04-20,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3893.966366,377.6272428,3472.203033,326.4448504,421.7633324,3.095051356,14967.228439518263,12091528.545016,17459.50199696369
2016-04-21,DSEAT,DSEAT-001-F-1 C,105.0,001-F-1 C,production,OP,0.0,273.15,0.0,0.0,0.0,0.0,17349.833688867897,13873310.106471,7962.752551746932
2016-04-21,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,379.0744425,307.692172,379.0744425,0.452055,1964.9161775567677,1668158.129263,25147.50210827428
2016-04-21,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3155.053607,379.6200558,2761.214673,310.6329321,393.8389346,1.522431667,4651.26176688957,3793532.632499,7657.678496071937
2016-04-21,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,4305.488625,376.87668,3869.498855,190.55175,435.98977,22.02142,18796.693549435724,15519194.765517,5851.447754484923
2016-04-21,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3857.34932,372.7762181,3458.276505,323.8568566,399.0728153,1.710847292,3872.6084621843256,3342244.910290,14474.873483824802
2016-04-22,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3149.507004,379.6197921,2756.054093,311.6353866,393.4529114,1.527797917,3131.107263831454,2597447.125503,8560.052271683913
2016-04-22,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3955.413222,372.7027447,3474.036151,310.7045992,481.377071,7.461591342,2143.659781162713,1792775.656692,25717.926606328263
2016-04-22,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,379.3638716,309.7718919,379.3638716,0.501669792,5139.522165261861,4136541.443098,1717.647669945174
2016-04-22,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,4344.64979,376.57353,3611.987555,170.258855,732.662235,46.03255,18271.300711422435,15541267.032876,3433.6386926987557
2016-04-23,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,380.554959,309.5767642,380.554959,0.545415,2567.564876919751,2046333.093385,7764.003028056452
2016-04-23,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,4297.141799,377.1249363,3384.865051,191.3341673,912.2767481,40.4767801,19503.423195245272,16402089.228904,10810.547055253703
2016-04-23,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3149.125772,379.6131977,2755.348501,306.4419518,393.7772703,1.58532125,4569.88200854449,3758586.964811,7591.308733718277
2016-04-23,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3853.418545,372.7931302,3453.929819,322.136779,399.4887267,1.735308125,4658.735044545973,4308609.906527,1893.1354313820386
2016-04-24,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3160.311329,379.5949648,2766.595819,295.5881308,393.7155094,1.561676458,1806.0020995664643,1535892.356543,23833.126630412462
2016-04-24,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3942.403973,377.8203183,3457.401977,314.4386202,485.0019964,7.870652083,14772.891073314204,12278625.788021,322.51841689234914
2016-04-24,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3882.631843,372.7705635,3458.718628,319.9601417,423.9132154,3.423225625,2123.5132731976073,1754160.661383,25708.399259594935
2016-04-24,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,379.8616898,310.8337239,379.8616898,0.488711667,3881.345163591652,3138854.966200,15882.333437366955
2016-04-25,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3170.690685,379.5779121,2775.806346,286.0140497,394.8843393,1.6319,3322.0813032375413,2887116.796897,15660.63579588639
2016-04-25,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,382.2230722,307.2727142,382.2230722,0.49924,2471.2886885314424,2002877.274245,7005.694400496644
2016-04-25,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3911.050499,372.7546452,3463.16321,319.0349964,447.8872889,4.983956042,5242.098937448522,4692104.271039,1063.8465617682123
2016-04-25,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3802.024301,377.9086246,3387.827176,327.1171574,414.1971249,2.952013958,19432.599358683055,16374991.106009,10837.483300449427
2016-04-26,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3166.922815,379.5771967,2773.455292,285.5207083,393.4675231,1.472041042,3102.3915101678276,2540103.822780,8547.740182851998
2016-04-26,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3922.312999,372.74945,3465.142261,319.2369119,457.1707386,5.746545833,2289.455813754618,1885707.097002,8309.184873934702
2016-04-26,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3751.721312,377.9774677,3341.268915,325.9630873,410.4523972,2.805816042,18235.4385874272,15320786.344567,3559.3171230512357
2016-04-26,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.0824086,304.6030376,383.0824086,0.483316875,4018.447391576119,3226353.784815,15808.644853957507
2016-04-27,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3714.073956,378.01251,3305.229669,325.7935038,408.8442868,2.610663542,15256.390402322279,12184639.973462,17192.815775021718
2016-04-27,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3185.379046,379.5457585,2792.736159,271.7452854,392.642887,1.357554375,4589.774569193708,3787160.928191,7422.821491437735
2016-04-27,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,381.9148173,304.4917894,381.9148173,0.381221042,5655.356762197839,4517640.601107,1252.3936674081058
2016-04-27,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3922.898567,372.7487167,3465.427449,320.1437358,457.4711182,5.718461875,3863.7770184621127,3252374.586293,16416.142647635854
2016-04-28,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3921.911676,372.7512515,3467.024394,320.4367416,454.8872817,5.587767917,2186.8158956057528,1867340.859580,8237.755779404344
2016-04-28,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,383.225572,304.7090719,383.225572,0.538997708,1809.7556002904494,1590388.071387,26185.05883959593
2016-04-28,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3685.315351,378.0737387,3278.132257,325.7683976,407.1830943,2.532763542,12483.150689716444,10313636.630114,242.38320960724295
2016-04-28,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3186.121758,379.5375767,2793.903246,268.2573708,392.2185113,1.37868125,2558.959461551354,2210392.708497,15209.750120983326
2016-04-29,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3668.391032,378.0885396,3259.629788,322.8339661,408.7612441,2.64128,18893.739800332285,15551042.191245,6007.063713754531
2016-04-29,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,385.3100044,301.6406755,385.3100044,0.687091458,4669.124490654524,3758426.566950,5938.994163936122
2016-04-29,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3922.629281,372.7586229,3467.547539,319.6041636,455.0817418,5.601956458,4902.081715009002,3953806.316392,6860.4656158350535
2016-04-29,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3205.756929,379.503231,2815.165587,249.7635513,390.5913424,1.265023542,3337.7235285020683,2894790.035295,15757.74012548707
2016-04-30,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3653.161483,378.1079619,3244.643516,323.5298936,408.5179673,2.624925208,17640.234159658394,14731181.108775,4355.213920636968
2016-04-30,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,382.239723,302.1055667,382.239723,0.555007292,2356.1371903782065,1781820.491853,4857.580550725668
2016-04-30,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3923.45576,372.7666056,3467.963493,321.2558889,455.492267,5.733214375,3924.6917926844435,3342031.978653,16400.031637330354
2016-04-30,DSEAT,DSEAT-001-F-15 D,109.0,001-F-15 D,production,OP,3254.531214,379.4350173,2866.389459,215.1686054,388.1417547,1.189430625,3085.2538518659467,2633592.229320,8475.489977301893
2016-05-01,DSEAT,DSEAT-001-F-14 H,108.0,001-F-14,production,OP,3925.016322,372.7709998,3469.866645,319.2852996,455.1496773,5.612864375,2132.9165797814367,1807333.522230,25615.22567912816
2016-05-01,DSEAT,DSEAT-001-F-11 H,106.0,001-F-11,production,OP,3647.25792,378.1215585,3236.502418,320.8874287,410.7555016,2.611499167,14741.12887240815,12274074.631526,293.16554171206013
2016-05-01,DSEAT,DSEAT-001-F-12 H,107.0,001-F-12,production,OP,0.0,273.15,384.4481818,299.8332173,384.4481818,0.85848875,5800.2630772886405,4567766.908925,1124.8528191840785
